Id,Street_name,Street_number,District,Sq_mt_built,Sq_mt_useful,N_rooms,N_bathrooms,N_floors,Price,Has_parking_included,Built_year
5133,Camino Viejo de Leganés,181 B,1964.55 €/m2) - District 3: Carabanchel,95,80,3,2,,199000,YES,1/1/1977
5128,Calle la piña,,1886.6 €/m2) - District 3: Carabanchel,65,58,2,1,,125000,NO,1/1/1967
5126,Calle Inmaculada Concepción,,2527.59 €/m2) - District 3: Carabanchel,100,84,4,2,,250000,NO,1/1/1994
5123,Calle Atletico de Madrid,,1980.04 €/m2) - District 3: Carabanchel,51,,2,1,,95000,NO,1/1/1962
5121,Albares de la Ribera,,1980.04 €/m2) - District 3: Carabanchel,51,,3,1,,99900,NO,1/1/1960
5117,Calle Alfaro,,2048.47 €/m2) - District 3: Carabanchel,80,75,3,1,,125000,NO,1/1/1972
5114,Juan Alonso,,2048.47 €/m2) - District 3: Carabanchel,80,60,3,1,,117000,NO,1/1/1970
5111,Calle de Urgel,38,2323.93 €/m2) - District 3: Carabanchel,92,,3,2,,194000,NO,1/1/1958
5107,Calle Condesa de Teba,2,1886.6 €/m2) - District 3: Carabanchel,70,56,2,2,,126900,NO,1/1/1970
5103,Calle Alba de Tormes,19,1980.04 €/m2) - District 3: Carabanchel,81,65,2,1,,165000,NO,1/1/1999
5102,Avenida de Abrantes,,1964.55 €/m2) - District 3: Carabanchel,120,115,4,2,,130000,NO,1/1/1973
5098,Pedro Campos,8,2235.32 €/m2) - District 3: Carabanchel,84,,2,2,,230000,YES,1/1/2020
5097,Calle de Zaida,,2323.93 €/m2) - District 3: Carabanchel,60,,2,1,,126000,NO,1/1/1976
5095,Calle del Pinzón,,2048.47 €/m2) - District 3: Carabanchel,66,60,3,1,,135000,NO,1/1/1967
5094,Aguilar del Río,,1886.6 €/m2) - District 3: Carabanchel,68,56,2,1,,118000,NO,1/1/1965
5092,Calle del Aguacate,38,1886.6 €/m2) - District 3: Carabanchel,132,105,2,1,,195000,YES,1/1/1967
5090,Calle del Aguacate,,1886.6 €/m2) - District 3: Carabanchel,57,41,3,1,,127600,NO,1/1/1966
5089,Calle María Odiaga,,1980.04 €/m2) - District 3: Carabanchel,82,67,2,1,,156348,NO,1/1/1994
5088,Calle del Halcón,9,2048.47 €/m2) - District 3: Carabanchel,89,68,2,1,,157000,NO,1/1/1972
5085,Calle de Matilde Hernández,64,2048.47 €/m2) - District 3: Carabanchel,30,27,0,1,,98000,NO,1/1/1988
5082,Calle de La Solana de Opañel,18,2235.32 €/m2) - District 3: Carabanchel,70,,2,2,,205000,YES,1/1/2004
5081,Calle de Albox,2,1980.04 €/m2) - District 3: Carabanchel,124,,3,2,,318500,YES,1/1/2003
5066,Paulina Odiaga,41,2323.93 €/m2) - District 3: Carabanchel,60,55,2,1,,139000,NO,1/1/1960
5062,Calle Alba de Tormes,30,1980.04 €/m2) - District 3: Carabanchel,74,70,3,1,,148000,NO,1/1/1969
5061,del postal,,2323.93 €/m2) - District 3: Carabanchel,61,,1,1,,129000,YES,1/1/1996
5060,Calle del Chimbo,15,1964.55 €/m2) - District 3: Carabanchel,75,,3,1,,170000,NO,1/1/1970
5059,Calle de zaida,13,2323.93 €/m2) - District 3: Carabanchel,69,60,3,1,,120600,NO,1/1/1961
5048,Calle de Víctor Manuel III,,2235.32 €/m2) - District 3: Carabanchel,72,68,3,1,,128000,NO,1/1/1970
5047,aguilar del rio,,1886.6 €/m2) - District 3: Carabanchel,73,,2,1,,122000,NO,1/1/1985
5044,Calle de Aguilar del Río,,1886.6 €/m2) - District 3: Carabanchel,73,,2,1,,122000,NO,1/1/1980
5039,Calle de Zaida,,2323.93 €/m2) - District 3: Carabanchel,53,,1,1,,95000,NO,1/1/1965
5035,Calle urgel,21,2323.93 €/m2) - District 3: Carabanchel,93,,3,2,,215000,NO,1/1/2000
5034,Calle del Real Madrid,33,1980.04 €/m2) - District 3: Carabanchel,63,,2,1,,130000,NO,1/1/1960
5019,Via Lusitana,,1964.55 €/m2) - District 3: Carabanchel,79,73,3,1,,158000,NO,1/1/1955
5018,Calle de Urgel,,2323.93 €/m2) - District 3: Carabanchel,57,,2,1,,139000,NO,1/1/1970
5017,Via Lusitana,,1964.55 €/m2) - District 3: Carabanchel,114,104,4,2,,189000,NO,1/1/1970
5015,Calle Flautas,,3120.54 €/m2) - District 3: Carabanchel,55,50,1,1,,175000,YES,1/1/2004
5014,Pasaje de San Clemente,,1980.04 €/m2) - District 3: Carabanchel,75,68,2,1,,155000,NO,1/1/1961
5011,Calle EDUARDO RIVAS,,2527.59 €/m2) - District 3: Carabanchel,65,59,2,1,,105000,NO,1/1/1974
5009,Calle San Emeterio,2,2048.47 €/m2) - District 3: Carabanchel,68,,2,1,,130000,NO,1/1/1966
5008,Avenida de la Peseta,92,3120.54 €/m2) - District 3: Carabanchel,56,48,1,1,,192000,YES,1/1/2008
4999,Urb. Madrid,,2235.32 €/m2) - District 3: Carabanchel,63,,2,1,,160000,NO,1/1/1955
4997,Via Carpetana,,2323.93 €/m2) - District 3: Carabanchel,58,,2,1,,129000,NO,1/1/1980
4996,RAMON SAINZ,,2048.47 €/m2) - District 3: Carabanchel,62,52,2,1,,122500,NO,1/1/1978
4994,Calle de Antonia Lancha,17,2235.32 €/m2) - District 3: Carabanchel,51,,3,1,,98990,NO,1/1/1970
4993,Calle Alcatraz,4,2235.32 €/m2) - District 3: Carabanchel,67,,3,1,,140000,NO,1/1/1965
4990,Alto de San Isidro,,2323.93 €/m2) - District 3: Carabanchel,160,,4,2,,260000,NO,1/1/1991
4988,Avenida del Manzanares,76,2323.93 €/m2) - District 3: Carabanchel,106,,4,2,,390000,NO,1/1/1962
4987,poeta rioja,2,1964.55 €/m2) - District 3: Carabanchel,52,,2,1,,55000,NO,1/1/1958
4986,Avenida Oporto,,2235.32 €/m2) - District 3: Carabanchel,79,,2,1,,159000,NO,1/1/1964
4985,Paseo Castellanos,,1980.04 €/m2) - District 3: Carabanchel,79,70,3,1,,157000,NO,1/1/1965
4984,Calle de Antonio López,,2527.59 €/m2) - District 3: Carabanchel,79,71,2,1,,267500,NO,1/1/1973
4983,Calle de Luis Domingo,,1964.55 €/m2) - District 3: Carabanchel,59,,3,1,,130000,NO,1/1/1958
4982,Calle de la Duquesa de Tamames,,1886.6 €/m2) - District 3: Carabanchel,60,55,2,1,,90000,NO,1/1/1962
4981,Calle del Halcón,,2048.47 €/m2) - District 3: Carabanchel,89,82,2,1,,150000,NO,1/1/1972
4980,Calle de Zaida,,2323.93 €/m2) - District 3: Carabanchel,54,40,2,1,,105000,NO,1/1/1960
4979,Calle Parador del Sol,,2527.59 €/m2) - District 3: Carabanchel,80,,3,1,,225000,NO,1/1/2002
4977,RASCON,,2323.93 €/m2) - District 3: Carabanchel,73,65,2,1,,161000,NO,1/1/1980
4976,VALLE DEL ORO,,2235.32 €/m2) - District 3: Carabanchel,73,65,3,1,,139000,NO,1/1/1974
4975,Avenida de Abrantes,,1964.55 €/m2) - District 3: Carabanchel,114,98,4,2,,134000,NO,1/1/1989
4974,Calle de Arlanza,,2527.59 €/m2) - District 3: Carabanchel,70,,3,1,,149000,NO,1/1/1960
4972,Calle Alcatraz,,2235.32 €/m2) - District 3: Carabanchel,66,55,3,1,,140000,NO,1/1/1965
4971,Via Carpetana,,2323.93 €/m2) - District 3: Carabanchel,58,,2,1,,132000,NO,1/1/1960
4970,Calle Castellflorite,11,2323.93 €/m2) - District 3: Carabanchel,62,57,3,1,,96000,NO,1/1/1969
4969,Callejón JUAN RAMON,,1964.55 €/m2) - District 3: Carabanchel,53,50,2,1,,97500,NO,1/1/1960
4966,Calle San Ambrosio,,2323.93 €/m2) - District 3: Carabanchel,270,,3,2,,315000,NO,1/1/1967
4964,SANTA FLORA,,2235.32 €/m2) - District 3: Carabanchel,55,46,1,1,,165000,NO,1/1/1995
4961,Calle nuestra señora de la soledad,,1886.6 €/m2) - District 3: Carabanchel,60,50,2,1,,137900,NO,1/1/1970
4957,Calle Vista Bella,,2048.47 €/m2) - District 3: Carabanchel,68,60,3,1,,130000,NO,1/1/1965
4956,Calle Ontanilla,34,1964.55 €/m2) - District 3: Carabanchel,133,104,4,2,,380000,YES,1/1/2002
4955,Calle del Halcón,37,2048.47 €/m2) - District 3: Carabanchel,53,40,0,1,,127000,NO,1/1/2000
4950,HORNERO,12,2235.32 €/m2) - District 3: Carabanchel,70,58,2,1,,134000,NO,1/1/1950
4947,Calle del Chimbo,4,1964.55 €/m2) - District 3: Carabanchel,61,49,3,1,,130700,NO,1/1/1966
4945,Paseo Quince de Mayo,,2323.93 €/m2) - District 3: Carabanchel,142,114,5,3,,370000,YES,1/1/1975
4944,Calle de Víctor Manuel III,17,2235.32 €/m2) - District 3: Carabanchel,79,65,3,1,,127000,NO,1/1/1963
4943,Calle de Álvarez Abellán,13 1,1980.04 €/m2) - District 3: Carabanchel,83,,4,1,,134000,NO,1/1/1964
4940,Via Carpetana,,2048.47 €/m2) - District 3: Carabanchel,76,66,3,1,,172000,NO,1/1/1960
4939,Calle de Antonio Rodríguez,,1980.04 €/m2) - District 3: Carabanchel,62,59,3,1,,120000,NO,1/1/1967
4938,castro de oro,,2235.32 €/m2) - District 3: Carabanchel,74,68,3,1,,139000,NO,1/1/1964
4937,Avenida de Abrantes,,1964.55 €/m2) - District 3: Carabanchel,95,85,3,1,,166000,NO,1/1/1964
4936,Calle del General Ricardos,107,2235.32 €/m2) - District 3: Carabanchel,90,80,3,2,,180000,YES,1/1/1989
4935,Calle Sallaberry,57,2235.32 €/m2) - District 3: Carabanchel,70,60,1,1,,200000,NO,1/1/1964
4934,Calle Vicente Quesada,7,2323.93 €/m2) - District 3: Carabanchel,70,,3,1,,130000,NO,1/1/1972
4931,Calle Castelo Branco,,1964.55 €/m2) - District 3: Carabanchel,70,63,3,1,,114500,NO,1/1/1955
4925,Calle Marina Lavandeira,,2048.47 €/m2) - District 3: Carabanchel,56,,3,1,,136570,NO,1/1/1968
4922,Calle Pedro Campos,,2235.32 €/m2) - District 3: Carabanchel,95,80,2,2,,305000,NO,1/1/2007
4918,Calle de Antonio López,,2527.59 €/m2) - District 3: Carabanchel,49,47,2,1,,145000,NO,1/1/1930
4917,Puerta Bonita,2,1980.04 €/m2) - District 3: Carabanchel,59,41,1,1,,190000,NO,1/1/1999
4916,Calle Jose Maria Peman,,2323.93 €/m2) - District 3: Carabanchel,59,49,1,1,,115000,NO,1/1/1966
4912,Calle del Pinzón,,2048.47 €/m2) - District 3: Carabanchel,112,104,3,2,,265000,NO,1/1/1964
4911,Paulina Odiaga,41,2323.93 €/m2) - District 3: Carabanchel,60,50,2,1,,139000,NO,1/1/1950
4910,ANTONIO GONZALEZ PORRAS,14,2235.32 €/m2) - District 3: Carabanchel,85,,2,1,,288000,NO,1/1/2021
4908,Av. de Oporto,85,1980.04 €/m2) - District 3: Carabanchel,62,55,2,1,,135000,NO,1/1/1984
4907,Calle de Arroyo de Valdecelada,18,2323.93 €/m2) - District 3: Carabanchel,74,,1,1,,195000,NO,1/1/2007
4906,Rufino Rejon,,1886.6 €/m2) - District 3: Carabanchel,75,,3,1,,150000,NO,1/1/1966
4904,Calle Fernando Díaz de Mendoza,20,2527.59 €/m2) - District 3: Carabanchel,60,55,3,1,,166000,NO,1/1/1965
4902,Calle Antonio Romero,16,1964.55 €/m2) - District 3: Carabanchel,82,,2,2,,239000,YES,1/1/2002
4901,Calle de Antonio Leyva,,2235.32 €/m2) - District 3: Carabanchel,146,,4,2,,480000,YES,1/1/2003
4899,Calle Zarzamora,,1980.04 €/m2) - District 3: Carabanchel,240,220,4,2,,420000,YES,1/1/1995
4898,Calle de Portalegre,,1964.55 €/m2) - District 3: Carabanchel,74,,3,1,,150000,NO,1/1/1955
4897,Calle de Albentosa,,2323.93 €/m2) - District 3: Carabanchel,98,83,3,1,,180000,NO,1/1/1965
4894,Calle ALCATRAZ,,2235.32 €/m2) - District 3: Carabanchel,65,60,3,1,,128000,NO,1/1/1969
4888,Calle PEDRO CAMPOS,4,2235.32 €/m2) - District 3: Carabanchel,96,,2,2,,305000,NO,1/1/2007
4887,Calle Antonio Romero,,1964.55 €/m2) - District 3: Carabanchel,82,68,2,2,,239000,YES,1/1/2012
4885,Avenida de Abrantes,,1964.55 €/m2) - District 3: Carabanchel,86,80,3,1,,160000,NO,1/1/1964
4883,Calle Antonio Rodríguez,,1980.04 €/m2) - District 3: Carabanchel,62,59,3,1,,150000,NO,1/1/1967
4882,Calle Zarapitos,,1980.04 €/m2) - District 3: Carabanchel,74,,3,1,,130000,NO,1/1/1968
4880,Calle de Portalegre,,2235.32 €/m2) - District 3: Carabanchel,85,80,3,2,,155000,NO,1/1/1979
4878,Calle Doctor Espina,,2235.32 €/m2) - District 3: Carabanchel,59,55,3,1,,215000,NO,1/1/1957
4877,RASCÓN,,2323.93 €/m2) - District 3: Carabanchel,74,,3,1,,169000,NO,1/1/1947
4874,Plaza Águeda Diez,,2323.93 €/m2) - District 3: Carabanchel,105,99,3,2,,430000,YES,1/1/2005
4873,Calle Piedrahita,,1980.04 €/m2) - District 3: Carabanchel,51,,2,1,,85000,NO,1/1/1966
4871,Witerico,,1980.04 €/m2) - District 3: Carabanchel,120,,3,2,,284000,NO,1/1/2003
4870,Calle Condesa de Teba,,1886.6 €/m2) - District 3: Carabanchel,71,,3,1,,120000,NO,1/1/1970
4866,ZAIDA,,2323.93 €/m2) - District 3: Carabanchel,58,,2,1,,118000,NO,1/1/1972
4865,Av. de Abrantes,,1964.55 €/m2) - District 3: Carabanchel,105,90,3,2,,139900,NO,1/1/1986
4863,Paseo de Santa María de la Cabeza,,2527.59 €/m2) - District 3: Carabanchel,72,,2,1,,193000,NO,1/1/1963
4862,Calle de Zaida,13,2323.93 €/m2) - District 3: Carabanchel,73,69,3,1,,120600,NO,1/1/1961
4861,Calle Alcaudón,64,2323.93 €/m2) - District 3: Carabanchel,83,76,3,2,,159000,NO,1/1/1969
4860,Calle de Eugenia de Montijo,57,2048.47 €/m2) - District 3: Carabanchel,121,,3,2,,310000,YES,1/1/2002
4859,Calle de las Trompas,28,3120.54 €/m2) - District 3: Carabanchel,77,,2,2,,280000,YES,1/1/2007
4857,Calle Eusebio Morán,,2235.32 €/m2) - District 3: Carabanchel,65,,3,1,,107000,NO,1/1/1965
4856,Maria Odiaga,,1980.04 €/m2) - District 3: Carabanchel,70,,2,1,,156348,NO,1/1/1994
4855,Calle Clara Campoamor,,1980.04 €/m2) - District 3: Carabanchel,60,55,2,1,,105000,NO,1/1/1961
4854,Calle de Carlos Daban,,2323.93 €/m2) - District 3: Carabanchel,60,,2,1,,99000,NO,1/1/1968
4852,Federico Grases,52,1980.04 €/m2) - District 3: Carabanchel,82,,3,1,,139500,NO,1/1/1965
4851,Avenida de Nuestra Señora de Fátima,,2048.47 €/m2) - District 3: Carabanchel,127,,4,2,,345000,YES,1/1/1980
4849,Recesvinto,105,2323.93 €/m2) - District 3: Carabanchel,77,,2,1,,144900,NO,1/1/1991
4843,Calle Piedrahita,,1980.04 €/m2) - District 3: Carabanchel,57,54,3,1,,133070,NO,1/1/1966
4842,Calle Río de Oro,,2235.32 €/m2) - District 3: Carabanchel,88,,1,1,,238000,NO,1/1/1993
4839,Avenida del Euro,68 86,3120.54 €/m2) - District 3: Carabanchel,94,76,2,2,,275000,YES,1/1/2003
4837,Calle Prado Merinero,16,1886.6 €/m2) - District 3: Carabanchel,72,59,2,2,,225000,YES,1/1/1983
4834,Plaza Agueda Diez,5,2323.93 €/m2) - District 3: Carabanchel,80,60,2,1,,245000,YES,1/1/2006
4831,Calle Conde de Vistahermosa,,2527.59 €/m2) - District 3: Carabanchel,110,102,3,1,,221000,NO,1/1/1968
4829,Calle Juan José Bautista,30,2323.93 €/m2) - District 3: Carabanchel,75,55,2,1,,170000,NO,1/1/2007
4827,Calle Enrique Moyano,,2527.59 €/m2) - District 3: Carabanchel,55,,2,1,,99000,NO,1/1/1960
4826,Calle Pedro Campos,4,2235.32 €/m2) - District 3: Carabanchel,95,,2,2,,305000,NO,1/1/2007
4825,Calle Castrojeriz,,2048.47 €/m2) - District 3: Carabanchel,65,60,3,1,,127500,NO,1/1/1964
4820,Calle del Marqués de Jura Real,,2527.59 €/m2) - District 3: Carabanchel,79,,3,1,,198000,NO,1/1/1970
4818,Calle del Marqués de Jura Real,,2527.59 €/m2) - District 3: Carabanchel,79,,3,1,,198000,NO,1/1/1970
4817,Calle LA EPOCA,26,1980.04 €/m2) - District 3: Carabanchel,83,,3,1,,225000,NO,1/1/1975
4816,Calle Condes de Barcelona,,2527.59 €/m2) - District 3: Carabanchel,70,61,3,1,,180000,NO,1/1/1960
4815,Calle Vicente Quesada,,2323.93 €/m2) - District 3: Carabanchel,67,,3,1,,119000,NO,1/1/1972
4813,Calle Blasón,23,1980.04 €/m2) - District 3: Carabanchel,68,,1,1,,160000,NO,1/1/2008
4812,Calle Nuestra Señora de la Soledad,,1886.6 €/m2) - District 3: Carabanchel,56,,2,1,,83000,NO,1/1/1964
4811,Calle Alborea,,1980.04 €/m2) - District 3: Carabanchel,54,,3,1,,84000,NO,1/1/1960
4808,clara campoamor,,1980.04 €/m2) - District 3: Carabanchel,75,,3,1,,157000,NO,1/1/1975
4807,Calle de Alejandro Sanchez,,2235.32 €/m2) - District 3: Carabanchel,72,55,2,1,,143000,NO,1/1/1953
4806,Calle Eulalia Paíno,12,1964.55 €/m2) - District 3: Carabanchel,73,,4,1,,109000,NO,1/1/1967
4801,Calle Guabairo,,2048.47 €/m2) - District 3: Carabanchel,80,76,3,1,,199000,NO,1/1/1970
4800,Calle General Ricardos,,2048.47 €/m2) - District 3: Carabanchel,90,,3,1,,115000,NO,1/1/1981
4796,Calle BENITO PRIETO,12,2235.32 €/m2) - District 3: Carabanchel,60,50,2,1,,175000,NO,1/1/1980
4795,Callejón JUAN RAMON,,1964.55 €/m2) - District 3: Carabanchel,110,,4,2,,310000,YES,1/1/1977
4793,Calle de Eugenia de Montijo,55,1980.04 €/m2) - District 3: Carabanchel,80,,2,2,,249000,YES,1/1/2001
4791,Paseo Castellanos,,1980.04 €/m2) - District 3: Carabanchel,60,55,3,1,,135000,NO,1/1/1965
4789,Calle de las Trompas,30,3120.54 €/m2) - District 3: Carabanchel,82,,2,2,,260000,YES,1/1/2007
4787,Calle de Antonio de Leyva,,2527.59 €/m2) - District 3: Carabanchel,67,60,2,1,,195000,NO,1/1/1965
4786,Avenida del Euro,68,3120.54 €/m2) - District 3: Carabanchel,94,,2,2,,275000,YES,1/1/2004
4785,Calle Ademuz,9,1980.04 €/m2) - District 3: Carabanchel,78,65,2,1,,125000,NO,1/1/1965
4782,Calle General Ricardos,30,2323.93 €/m2) - District 3: Carabanchel,107,,2,2,,362000,YES,1/1/2020
4781,Calle General Ricardos,30,2323.93 €/m2) - District 3: Carabanchel,121,,3,2,,407000,YES,1/1/2020
4778,COOPERACION,,2235.32 €/m2) - District 3: Carabanchel,66,,3,1,,132000,NO,1/1/1974
4776,Calle de Antonio López,68,2527.59 €/m2) - District 3: Carabanchel,136,118,3,2,,275000,NO,1/1/1955
4767,Calle Secoya,3,3120.54 €/m2) - District 3: Carabanchel,103,,3,2,,308000,YES,1/1/2004
4749,Calle de Félix López,,1980.04 €/m2) - District 3: Carabanchel,80,,2,1,,179000,NO,1/1/1972
4745,Calle de Salvador Alonso,,2323.93 €/m2) - District 3: Carabanchel,142,,0,,,126000,NO,1/1/1968
4744,Calle Francisco de Icaza,,1964.55 €/m2) - District 3: Carabanchel,85,,2,1,,149900,NO,1/1/1968
4743,Calle de albox,,1980.04 €/m2) - District 3: Carabanchel,124,115,3,2,,318500,NO,1/1/2003
4741,Calle Alborea,,1980.04 €/m2) - District 3: Carabanchel,55,,3,1,,107000,NO,1/1/1960
4737,Plaza COIMBRA,,1964.55 €/m2) - District 3: Carabanchel,93,,3,1,,175000,NO,1/1/1955
4736,Camino Viejo de Leganés,152,1980.04 €/m2) - District 3: Carabanchel,91,75,3,1,,130000,NO,1/1/1966
4735,Calle de Saturnino Tejera,,2048.47 €/m2) - District 3: Carabanchel,83,78,3,1,,177000,NO,1/1/1976
4734,Calle Atlético de Madrid,,1980.04 €/m2) - District 3: Carabanchel,70,60,3,1,,122000,NO,1/1/1962
4731,Calle de Argüeso,,1964.55 €/m2) - District 3: Carabanchel,57,50,2,1,,148000,NO,1/1/1960
4729,Calle General Ricardos,30,2323.93 €/m2) - District 3: Carabanchel,108,,2,1,,435000,YES,1/1/2020
4728,Calle General Ricardos,30,2323.93 €/m2) - District 3: Carabanchel,107,,2,2,,382000,YES,1/1/2020
4727,Calle del General Ricardos,30,2323.93 €/m2) - District 3: Carabanchel,107,,2,2,,352000,YES,1/1/2020
4726,Calle del General Ricardos,30,2323.93 €/m2) - District 3: Carabanchel,107,,2,2,,367000,YES,1/1/2020
4725,Calle Witerico,,1980.04 €/m2) - District 3: Carabanchel,114,,3,2,,288000,NO,1/1/2003
4723,Calle Conde de Vistahermosa,9,2527.59 €/m2) - District 3: Carabanchel,95,,3,2,,274000,NO,1/1/1960
4722,Avenida de los Poblados,133,1964.55 €/m2) - District 3: Carabanchel,105,,3,2,,300000,NO,1/1/2001
4719,LA SOLANA DE OPAÑEL,,2235.32 €/m2) - District 3: Carabanchel,79,60,2,2,,205000,YES,1/1/2004
4718,Calle Fernando Díaz de Mendoza,,2527.59 €/m2) - District 3: Carabanchel,130,125,4,2,,274000,NO,1/1/1965
4717,Paseo de San Illan,7,2323.93 €/m2) - District 3: Carabanchel,60,,2,1,,170000,NO,1/1/1960
4716,Calle Paulina Odiaga,,2323.93 €/m2) - District 3: Carabanchel,66,,3,1,,108000,NO,1/1/1939
4710,Avenida del Euro,,3120.54 €/m2) - District 3: Carabanchel,86,46,1,1,,219900,YES,1/1/2006
4707,Via Lusitana,,1964.55 €/m2) - District 3: Carabanchel,72,69,3,1,,147000,NO,1/1/1958
4706,Calle la Oca,103,2048.47 €/m2) - District 3: Carabanchel,176,146,4,2,,314900,YES,1/1/1980
4705,Calle de Aguilar del Río,,1886.6 €/m2) - District 3: Carabanchel,110,,3,2,,132000,NO,1/1/1965
4703,Calle de Zaida,,2323.93 €/m2) - District 3: Carabanchel,86,73,4,1,,150000,NO,1/1/1968
4701,Avenida del Manzanares,,2527.59 €/m2) - District 3: Carabanchel,93,,3,1,,290000,NO,1/1/1970
4700,Plaza Águeda Diez,5,2323.93 €/m2) - District 3: Carabanchel,74,62,2,1,,230000,NO,1/1/2006
4699,Calle de Rascón,,2323.93 €/m2) - District 3: Carabanchel,63,55,2,1,,111000,NO,1/1/1960
4696,Calle Eusebio Blasco,,2323.93 €/m2) - District 3: Carabanchel,98,,3,3,,270000,NO,1/1/1978
4695,Paseo de Santa María de la Cabeza,,2527.59 €/m2) - District 3: Carabanchel,74,62,3,1,,187500,NO,1/1/1965
4694,Witerico,9,1980.04 €/m2) - District 3: Carabanchel,71,,2,2,,215000,YES,1/1/2001
4693,Calle de Eugenia de Montijo,,2048.47 €/m2) - District 3: Carabanchel,92,72,4,1,,213900,NO,1/1/1959
4692,Calle Federico Grases,,1980.04 €/m2) - District 3: Carabanchel,57,51,2,1,,105000,NO,1/1/1960
4691,Avenida de los Poblados,139,1964.55 €/m2) - District 3: Carabanchel,96,,3,2,,259000,YES,1/1/2002
4690,Avenida de Nuestra Señora de Fátima. Madrid,,2048.47 €/m2) - District 3: Carabanchel,84,72,3,1,,185000,NO,1/1/1965
4689,Calle Alcaudón,,2323.93 €/m2) - District 3: Carabanchel,80,76,3,1,,159000,NO,1/1/1969
4688,Calle del Parque Eugenia de Montijo,18,2048.47 €/m2) - District 3: Carabanchel,78,66,3,1,,161200,NO,1/1/1971
4686,Calle Paulina Odiaga,,2323.93 €/m2) - District 3: Carabanchel,66,60,2,1,,102000,NO,1/1/1939
4685,Calle de la Oca,,2048.47 €/m2) - District 3: Carabanchel,105,95,3,2,,206000,NO,1/1/1968
4684,Calle de Oropéndola,,1980.04 €/m2) - District 3: Carabanchel,60,,3,1,,125000,NO,1/1/1968
4683,doctor zofio,13,2323.93 €/m2) - District 3: Carabanchel,46,41,2,1,,105000,NO,1/1/1961
4681,Calle San David,,2527.59 €/m2) - District 3: Carabanchel,120,,3,2,,320000,NO,1/1/1972
4678,ÁNADE,,2323.93 €/m2) - District 3: Carabanchel,78,40,2,1,,189000,NO,1/1/2005
4677,Calle Conde de Vistahermosa. Madrid,,2527.59 €/m2) - District 3: Carabanchel,105,90,3,2,,315000,YES,1/1/1997
4676,Alférez Juan Usera,,2323.93 €/m2) - District 3: Carabanchel,86,,4,1,,155000,NO,1/1/1966
4675,Calle Calle Valle de Oro,,2235.32 €/m2) - District 3: Carabanchel,60,56,2,1,,172000,NO,1/1/1969
4674,Calle de la Oca,,2048.47 €/m2) - District 3: Carabanchel,60,45,0,1,,129000,YES,1/1/2007
4673,Calle de la Oca,,2323.93 €/m2) - District 3: Carabanchel,60,45,0,1,,129000,YES,1/1/2007
4672,Calle Santiago Cuende,10,1980.04 €/m2) - District 3: Carabanchel,66,59,2,1,,115000,NO,1/1/1964
4671,Avenida de Abrantes,,1964.55 €/m2) - District 3: Carabanchel,107,95,3,2,,150000,NO,1/1/1987
4668,Calle del Pinzón,,2048.47 €/m2) - District 3: Carabanchel,67,,2,1,,128000,NO,1/1/1964
4667,Calle de la Época,22,1980.04 €/m2) - District 3: Carabanchel,80,,3,1,,220000,NO,1/1/1975
4665,Urb. Si,,1886.6 €/m2) - District 3: Carabanchel,102,96,3,2,,315000,YES,1/1/2003
4664,Calle Witerico,,1980.04 €/m2) - District 3: Carabanchel,82,,2,2,,179000,NO,1/1/1992
4663,Calle Blasón,,1980.04 €/m2) - District 3: Carabanchel,116,,3,2,,340000,YES,1/1/2008
4659,Calle Witerico,5,1980.04 €/m2) - District 3: Carabanchel,102,78,3,2,,270000,YES,1/1/1996
4651,Calle Antonio López. Madrid,,2527.59 €/m2) - District 3: Carabanchel,53,,2,1,,185000,NO,1/1/1933
4650,Calle cuclillo,7,2323.93 €/m2) - District 3: Carabanchel,44,30,1,1,,165000,YES,1/1/2006
4648,chimbo,,1964.55 €/m2) - District 3: Carabanchel,118,,3,1,,170000,NO,1/1/1968
4647,inmaculada concepcion,,2527.59 €/m2) - District 3: Carabanchel,57,,2,1,,159000,NO,1/1/1964
4646,Calle Alba de Tormes. Madrid,,1980.04 €/m2) - District 3: Carabanchel,80,70,3,1,,247900,YES,1/1/1975
4642,witerico,,1980.04 €/m2) - District 3: Carabanchel,100,,3,2,,280000,YES,1/1/2003
4641,Calle Antonio Romero,,1964.55 €/m2) - District 3: Carabanchel,83,71,2,2,,235000,YES,1/1/2003
4635,Calle de Zaida,,2323.93 €/m2) - District 3: Carabanchel,45,41,2,1,,115000,NO,1/1/1952
4634,Calle Parador del Sol,,2527.59 €/m2) - District 3: Carabanchel,66,,3,1,,170000,NO,1/1/1955
4633,Via Lusitana,,1964.55 €/m2) - District 3: Carabanchel,80,73,3,1,,158000,NO,1/1/1955
4632,Calle Tomás Meabe,,2527.59 €/m2) - District 3: Carabanchel,69,,2,1,,199000,NO,1/1/1960
4631,Camino Viejo de Leganés,,1980.04 €/m2) - District 3: Carabanchel,100,91,3,1,,129000,NO,1/1/1966
4630,Calle de Eduardo Marquina,,2527.59 €/m2) - District 3: Carabanchel,86,,3,1,,199000,NO,1/1/1963
4628,CLARA CAMPOAMOR,,1980.04 €/m2) - District 3: Carabanchel,67,,3,1,,110000,NO,1/1/1965
4627,Plaza de las Meninas,,1964.55 €/m2) - District 3: Carabanchel,72,65,3,1,,150000,NO,1/1/1958
4626,Calle de Alejandro Sanchez,,2235.32 €/m2) - District 3: Carabanchel,67,,1,2,,162500,NO,1/1/2003
